date,region,disaster_type,negative_emotion,neutral_emotion,positive_emotion
2025-02-03,강원특별자치도,['한파'],0.36,0.33,0.31
2025-02-03,경기도,"['한파', '수도']",0.33,0.28,0.39
2025-02-03,경상남도,['한파'],0.51,0.12,0.37
2025-02-03,경상북도,"['한파', '강풍', '풍랑']",0.45,0.14,0.41
2025-02-03,광주광역시,['대설'],0.29,0.34,0.37
2025-02-03,대구광역시,['한파'],0.28,0.64,0.08
2025-02-03,대전광역시,['한파'],0.27,0.13,0.6
2025-02-03,부산광역시,['한파'],0.34,0.65,0.01
2025-02-03,서울특별시,['한파'],0.21,0.15,0.64
2025-02-03,울산광역시,['한파'],0.29,0.37,0.34
2025-02-03,인천광역시,['한파'],0.4,0.15,0.45
2025-02-03,전라남도,"['한파', '강풍', '대설']",0.44,0.5,0.06
2025-02-03,전북특별자치도,"['한파', '대설']",0.47,0.43,0.1
2025-02-03,제주특별자치도,['대설'],0.41,0.21,0.38
2025-02-03,충청남도,"['한파', '화재', '대설']",0.58,0.41,0.01
2025-02-03,충청북도,"['한파', '강풍']",0.53,0.37,0.1
2025-02-04,강원특별자치도,"['한파', '대설']",0.29,0.42,0.29
2025-02-04,경기도,"['한파', '화재', '수도']",0.54,0.15,0.31
2025-02-04,경상남도,['한파'],0.46,0.12,0.42
2025-02-04,경상북도,"['한파', '풍랑', '대설']",0.33,0.46,0.21
2025-02-04,광주광역시,['대설'],0.33,0.33,0.34
2025-02-04,대구광역시,['한파'],0.49,0.32,0.19
2025-02-04,부산광역시,['한파'],0.39,0.26,0.35
2025-02-04,세종특별자치시,"['한파', '대설']",0.54,0.19,0.27
2025-02-04,울산광역시,['한파'],0.35,0.61,0.04
2025-02-04,인천광역시,"['한파', '대설']",0.46,0.12,0.42
2025-02-04,전라남도,"['한파', '대설']",0.27,0.29,0.44
2025-02-04,전북특별자치도,"['한파', '대설']",0.38,0.46,0.16
2025-02-04,제주특별자치도,['대설'],0.29,0.45,0.26
2025-02-04,충청남도,"['한파', '대설']",0.36,0.41,0.23
2025-02-04,충청북도,['한파'],0.56,0.16,0.28
2025-02-05,강원특별자치도,"['한파', '대설']",0.58,0.28,0.14
2025-02-05,경기도,['한파'],0.55,0.16,0.29
2025-02-05,경상남도,['한파'],0.52,0.19,0.29
2025-02-05,경상북도,"['한파', '풍랑', '화재', '강풍']",0.58,0.13,0.29
2025-02-05,광주광역시,['대설'],0.26,0.39,0.35
2025-02-05,대구광역시,['한파'],0.4,0.47,0.13
2025-02-05,부산광역시,"['한파', '건조']",0.26,0.22,0.52
2025-02-05,세종특별자치시,['대설'],0.46,0.14,0.4
2025-02-05,울산광역시,['한파'],0.28,0.18,0.54
2025-02-05,전라남도,['대설'],0.49,0.22,0.29
2025-02-05,전북특별자치도,"['한파', '대설']",0.24,0.33,0.43
2025-02-05,제주특별자치도,['대설'],0.55,0.25,0.2
2025-02-05,충청남도,"['한파', '대설']",0.37,0.63,0.0
2025-02-05,충청북도,['한파'],0.31,0.26,0.43
2025-02-06,강원특별자치도,"['한파', '건조', '대설']",0.33,0.55,0.12
2025-02-06,경기도,"['한파', '화재', '대설']",0.55,0.26,0.19
2025-02-06,경상남도,"['한파', '대설']",0.6,0.29,0.11
2025-02-06,경상북도,"['한파', '풍랑', '대설']",0.56,0.24,0.2
2025-02-06,광주광역시,['대설'],0.55,0.18,0.27
2025-02-06,대구광역시,['대설'],0.54,0.31,0.15
2025-02-06,부산광역시,"['한파', '건조']",0.38,0.32,0.3
2025-02-06,서울특별시,['대설'],0.44,0.4,0.16
2025-02-06,울산광역시,['대설'],0.25,0.67,0.08
2025-02-06,인천광역시,"['한파', '대설']",0.21,0.17,0.62
2025-02-06,전라남도,['대설'],0.28,0.32,0.4
2025-02-06,전북특별자치도,['대설'],0.6,0.23,0.17
2025-02-06,제주특별자치도,['대설'],0.28,0.69,0.03
2025-02-06,충청남도,"['한파', '대설']",0.5,0.17,0.33
2025-02-06,충청북도,"['한파', '대설']",0.38,0.4,0.22
2025-02-07,강원특별자치도,"['한파', '대설', '지진', '산불', '붕괴']",0.46,0.11,0.43
2025-02-07,경기도,"['한파', '강풍', '대설']",0.36,0.12,0.52
2025-02-07,경상남도,"['한파', '대설']",0.33,0.46,0.21
2025-02-07,경상북도,"['한파', '강풍', '대설']",0.35,0.18,0.47
2025-02-07,광주광역시,['대설'],0.57,0.39,0.04
2025-02-07,대구광역시,"['한파', '대설']",0.59,0.22,0.19
2025-02-07,대전광역시,['대설'],0.46,0.38,0.16
2025-02-07,부산광역시,"['한파', '교통통제', '대설']",0.34,0.19,0.47
2025-02-07,서울특별시,"['한파', '대설']",0.44,0.14,0.42
2025-02-07,세종특별자치시,['대설'],0.33,0.47,0.2
2025-02-07,울산광역시,"['한파', '대설']",0.37,0.37,0.26
2025-02-07,인천광역시,"['한파', '강풍', '대설']",0.48,0.33,0.19
2025-02-07,전라남도,"['한파', '대설', '강풍', '풍랑', '교통통제']",0.4,0.37,0.23
2025-02-07,전북특별자치도,['대설'],0.4,0.13,0.47
2025-02-07,제주특별자치도,"['풍랑', '강풍', '대설']",0.31,0.48,0.21
2025-02-07,충청남도,"['한파', '대설', '교통사고', '풍랑', '강풍']",0.43,0.57,0.0
2025-02-07,충청북도,"['한파', '대설', '교통사고', '지진', '화재']",0.59,0.25,0.16
2025-02-08,강원특별자치도,"['한파', '대설']",0.27,0.28,0.45
2025-02-08,경기도,['한파'],0.46,0.47,0.07
2025-02-08,경상남도,['한파'],0.26,0.67,0.07
2025-02-08,경상북도,"['한파', '대설']",0.45,0.31,0.24
2025-02-08,광주광역시,['대설'],0.31,0.55,0.14
2025-02-08,부산광역시,['한파'],0.54,0.39,0.07
2025-02-08,전라남도,['대설'],0.44,0.45,0.11
2025-02-08,전북특별자치도,"['한파', '대설']",0.25,0.4,0.35
2025-02-08,제주특별자치도,['대설'],0.43,0.25,0.32
2025-02-08,충청남도,['대설'],0.53,0.35,0.12
2025-02-08,충청북도,"['한파', '화재']",0.35,0.5,0.15
2025-02-09,강원특별자치도,['한파'],0.56,0.34,0.1
2025-02-09,경기도,"['한파', '산불', '화재']",0.39,0.43,0.18
2025-02-09,경상남도,['한파'],0.43,0.46,0.11
2025-02-09,경상북도,['한파'],0.2,0.72,0.08
2025-02-09,대구광역시,"['한파', '화재']",0.44,0.51,0.05
2025-02-09,부산광역시,['한파'],0.55,0.32,0.13
2025-02-09,전라남도,['대설'],0.3,0.44,0.26
2025-02-09,전북특별자치도,['한파'],0.38,0.58,0.04
2025-02-09,제주특별자치도,['대설'],0.37,0.5,0.13
2025-02-09,충청남도,['한파'],0.25,0.15,0.6
2025-02-09,충청북도,['한파'],0.22,0.19,0.59
2025-02-10,강원특별자치도,['한파'],0.38,0.23,0.39
2025-02-10,경기도,"['한파', '화재']",0.55,0.11,0.34
2025-02-10,경상남도,['한파'],0.33,0.2,0.47
2025-02-10,경상북도,['한파'],0.36,0.16,0.48
2025-02-10,부산광역시,['건조'],0.35,0.61,0.04
2025-02-10,울산광역시,['화재'],0.21,0.64,0.15
2025-02-10,인천광역시,['대설'],0.44,0.46,0.1
2025-02-10,전북특별자치도,"['한파', '대설']",0.53,0.41,0.06
2025-02-10,제주특별자치도,['대설'],0.32,0.47,0.21
2025-02-10,충청남도,['대설'],0.47,0.26,0.27
2025-02-10,충청북도,"['한파', '화재']",0.58,0.14,0.28
2025-02-11,강원특별자치도,['대설'],0.52,0.19,0.29
2025-02-11,경기도,"['한파', '대설']",0.43,0.27,0.3
2025-02-11,경상남도,['한파'],0.57,0.35,0.08
2025-02-11,경상북도,"['한파', '대설']",0.22,0.55,0.23
2025-02-11,대구광역시,['대설'],0.26,0.35,0.39
2025-02-11,서울특별시,"['한파', '대설']",0.24,0.48,0.28
2025-02-11,세종특별자치시,['대설'],0.32,0.39,0.29
2025-02-11,울산광역시,['대설'],0.27,0.52,0.21
2025-02-11,인천광역시,['대설'],0.51,0.41,0.08
2025-02-11,충청남도,['대설'],0.55,0.32,0.13
2025-02-11,충청북도,['한파'],0.38,0.4,0.22
2025-02-12,강원특별자치도,['대설'],0.45,0.12,0.43
2025-02-12,경기도,['대설'],0.48,0.27,0.25
2025-02-12,경상남도,"['한파', '교통통제', '대설']",0.36,0.58,0.06
2025-02-12,경상북도,"['한파', '안개', '대설']",0.52,0.31,0.17
2025-02-12,대구광역시,['대설'],0.4,0.11,0.49
2025-02-12,대전광역시,['대설'],0.56,0.11,0.33
2025-02-12,부산광역시,"['한파', '대설']",0.47,0.31,0.22
2025-02-12,서울특별시,['대설'],0.38,0.22,0.4
2025-02-12,세종특별자치시,['대설'],0.41,0.46,0.13
2025-02-12,울산광역시,['대설'],0.38,0.18,0.44
2025-02-12,인천광역시,['대설'],0.44,0.17,0.39
2025-02-12,전라남도,"['환경오염사고', '수도', '대설']",0.38,0.26,0.36
2025-02-12,전북특별자치도,"['안개', '화재', '대설']",0.4,0.26,0.34
2025-02-12,충청남도,['대설'],0.41,0.4,0.19
2025-02-12,충청북도,['대설'],0.28,0.56,0.16
2025-02-13,강원특별자치도,"['태풍', '산불']",0.32,0.42,0.26
2025-02-13,경기도,"['한파', '화재', '대설']",0.46,0.12,0.42
2025-02-13,경상남도,"['한파', '대설']",0.59,0.35,0.06
2025-02-13,경상북도,"['건조', '대설']",0.32,0.36,0.32
2025-02-13,충청남도,['대설'],0.56,0.28,0.16
2025-02-14,경기도,['화재'],0.39,0.56,0.05
2025-02-14,경상남도,"['한파', '산불']",0.45,0.25,0.3
2025-02-14,부산광역시,['화재'],0.34,0.36,0.3
2025-02-15,강원특별자치도,['지진'],0.26,0.19,0.55
2025-02-15,경기도,['한파'],0.35,0.36,0.29
2025-02-15,부산광역시,['교통사고'],0.32,0.19,0.49
2025-02-15,서울특별시,['화재'],0.28,0.26,0.46
2025-02-15,인천광역시,['안개'],0.35,0.54,0.11
2025-02-15,전라남도,"['강풍', '수도']",0.35,0.63,0.02
2025-02-16,강원특별자치도,['건조'],0.21,0.78,0.01
2025-02-17,강원특별자치도,['건조'],0.46,0.26,0.28
2025-02-17,경상북도,"['산불', '대설']",0.57,0.24,0.19
2025-02-17,대구광역시,['화재'],0.47,0.37,0.16
2025-02-17,부산광역시,"['한파', '화재']",0.37,0.29,0.34
2025-02-17,전라남도,['테러'],0.28,0.18,0.54
2025-02-18,강원특별자치도,['한파'],0.38,0.35,0.27
2025-02-18,경기도,['화재'],0.25,0.68,0.07
2025-02-18,경상남도,['한파'],0.55,0.25,0.2
2025-02-18,경상북도,"['한파', '산불', '대설']",0.39,0.11,0.5
2025-02-18,부산광역시,['한파'],0.41,0.47,0.12
2025-02-18,울산광역시,['건조'],0.55,0.44,0.01
2025-02-18,전라남도,['강풍'],0.37,0.39,0.24
2025-02-18,충청남도,['화재'],0.41,0.31,0.28
2025-02-18,충청북도,"['한파', '산불']",0.53,0.31,0.16
2025-02-19,강원특별자치도,"['한파', '산불']",0.38,0.56,0.06
2025-02-19,경기도,['화재'],0.32,0.34,0.34
2025-02-19,경상남도,['한파'],0.58,0.12,0.3
2025-02-19,경상북도,"['한파', '산불', '건조']",0.42,0.51,0.07
2025-02-19,울산광역시,['화재'],0.46,0.41,0.13
2025-02-19,충청북도,"['한파', '산불']",0.45,0.25,0.3
2025-02-20,강원특별자치도,['한파'],0.49,0.14,0.37
2025-02-20,경기도,['화재'],0.2,0.51,0.29
2025-02-20,경상남도,"['한파', '산불', '건조']",0.34,0.59,0.07
2025-02-20,경상북도,"['한파', '산불', '화재', '대설']",0.23,0.51,0.26
2025-02-20,전라남도,['수도'],0.58,0.28,0.14
2025-02-20,충청남도,['산불'],0.28,0.57,0.15
2025-02-20,충청북도,['한파'],0.54,0.14,0.32
2025-02-21,강원특별자치도,"['한파', '산불', '건조']",0.42,0.54,0.04
2025-02-21,경기도,"['한파', '화재']",0.38,0.36,0.26
2025-02-21,경상남도,['한파'],0.58,0.18,0.24
2025-02-21,경상북도,"['한파', '산불', '대설']",0.51,0.17,0.32
2025-02-21,전라남도,"['산불', '건조']",0.34,0.13,0.53
2025-02-21,충청북도,"['한파', '산불']",0.48,0.15,0.37
2025-02-22,강원특별자치도,['한파'],0.42,0.41,0.17
2025-02-22,경기도,['화재'],0.34,0.25,0.41
2025-02-22,경상남도,['한파'],0.54,0.11,0.35
2025-02-22,경상북도,"['한파', '산불']",0.44,0.38,0.18
2025-02-22,대전광역시,['산불'],0.45,0.23,0.32
2025-02-22,충청남도,['대설'],0.59,0.39,0.02
2025-02-22,충청북도,"['한파', '통신', '대설']",0.54,0.24,0.22
2025-02-23,강원특별자치도,['한파'],0.35,0.52,0.13
2025-02-23,경기도,['화재'],0.38,0.18,0.44
2025-02-23,경상남도,['한파'],0.23,0.18,0.59
2025-02-23,경상북도,"['한파', '산불']",0.23,0.4,0.37
2025-02-23,부산광역시,['산불'],0.32,0.59,0.09
2025-02-23,전라남도,"['강풍', '대설']",0.24,0.26,0.5
2025-02-24,강원특별자치도,['산불'],0.21,0.65,0.14
2025-02-24,경기도,['산불'],0.27,0.43,0.3
2025-02-24,경상남도,['한파'],0.59,0.38,0.03
2025-02-24,경상북도,"['한파', '산불', '건조']",0.44,0.47,0.09
2025-02-24,부산광역시,"['건조', '교통']",0.24,0.33,0.43
2025-02-24,제주특별자치도,['대설'],0.38,0.26,0.36
2025-02-25,강원특별자치도,['산불'],0.37,0.53,0.1
2025-02-25,경기도,['교통사고'],0.27,0.53,0.2
2025-02-25,경상남도,['한파'],0.57,0.37,0.06
2025-02-25,경상북도,"['산불', '화재']",0.38,0.54,0.08
2025-02-25,부산광역시,['건조'],0.27,0.56,0.17
2025-02-25,서울특별시,['수도'],0.54,0.45,0.01
2025-02-26,경기도,"['교통통제', '교통사고', '산불', '화재']",0.46,0.38,0.16
2025-02-26,경상북도,"['산불', '건조']",0.3,0.52,0.18
2025-02-26,부산광역시,['건조'],0.52,0.25,0.23
2025-02-26,서울특별시,['수도'],0.35,0.17,0.48
2025-02-26,전라남도,['산불'],0.22,0.27,0.51
2025-02-26,전북특별자치도,['화재'],0.36,0.35,0.29
2025-02-26,충청남도,['화재'],0.25,0.34,0.41
2025-02-26,충청북도,"['산불', '화재']",0.55,0.14,0.31
2025-02-27,경기도,"['산불', '화재']",0.28,0.62,0.1
2025-02-27,경상남도,['화재'],0.48,0.34,0.18
2025-02-27,경상북도,['산불'],0.22,0.3,0.48
2025-02-27,부산광역시,['건조'],0.59,0.18,0.23
2025-02-27,전라남도,['산불'],0.2,0.75,0.05
2025-02-27,전북특별자치도,['건조'],0.44,0.13,0.43
2025-02-27,충청남도,['교통통제'],0.4,0.38,0.22
2025-02-27,충청북도,['산불'],0.28,0.15,0.57
2025-02-28,강원특별자치도,"['산불', '대설']",0.48,0.45,0.07
2025-02-28,경기도,"['산불', '화재']",0.44,0.25,0.31
2025-02-28,경상북도,['산불'],0.3,0.68,0.02
2025-02-28,전라남도,['산불'],0.6,0.29,0.11
2025-02-28,충청남도,['통신'],0.47,0.27,0.26
2025-02-28,충청북도,['산불'],0.52,0.31,0.17
2025-03-01,강원특별자치도,['대설'],0.56,0.38,0.06
2025-03-01,경기도,"['산불', '화재']",0.3,0.68,0.02
2025-03-01,경상북도,"['강풍', '산불']",0.38,0.33,0.29
2025-03-01,부산광역시,['화재'],0.21,0.4,0.39
2025-03-01,서울특별시,['교통사고'],0.55,0.31,0.14
2025-03-02,강원특별자치도,['대설'],0.25,0.31,0.44
2025-03-02,경기도,"['화재', '대설']",0.26,0.57,0.17
2025-03-02,경상북도,"['풍랑', '대설']",0.48,0.41,0.11
2025-03-02,대구광역시,['대설'],0.25,0.7,0.05
2025-03-02,서울특별시,['대설'],0.36,0.32,0.32
2025-03-02,인천광역시,['대설'],0.33,0.17,0.5
2025-03-02,충청북도,['대설'],0.6,0.24,0.16
2025-03-03,강원특별자치도,['대설'],0.59,0.24,0.17
2025-03-03,경기도,['대설'],0.36,0.61,0.03
2025-03-03,경상남도,"['풍랑', '호우', '대설']",0.26,0.62,0.12
2025-03-03,경상북도,"['풍랑', '화재', '대설']",0.37,0.37,0.26
2025-03-03,대구광역시,['대설'],0.41,0.2,0.39
2025-03-03,부산광역시,"['풍랑', '강풍']",0.39,0.54,0.07
2025-03-03,울산광역시,['정전'],0.21,0.49,0.3
2025-03-03,전라남도,['강풍'],0.39,0.32,0.29
2025-03-03,전북특별자치도,['강풍'],0.39,0.45,0.16
2025-03-03,제주특별자치도,"['강풍', '풍랑']",0.34,0.43,0.23
2025-03-03,충청북도,['대설'],0.27,0.3,0.43
2025-03-04,강원특별자치도,"['정전', '대설']",0.56,0.13,0.31
2025-03-04,경기도,"['교통사고', '대설']",0.53,0.46,0.01
2025-03-04,경상남도,"['교통통제', '풍랑', '대설']",0.23,0.46,0.31
2025-03-04,경상북도,"['풍랑', '대설']",0.26,0.28,0.46
2025-03-04,대구광역시,['대설'],0.32,0.67,0.01
2025-03-04,울산광역시,['대설'],0.54,0.2,0.26
2025-03-04,전북특별자치도,['대설'],0.33,0.17,0.5
2025-03-04,충청북도,['대설'],0.3,0.43,0.27
2025-03-05,경기도,['화재'],0.46,0.24,0.3
2025-03-05,경상남도,['교통사고'],0.4,0.24,0.36
2025-03-05,경상북도,['대설'],0.26,0.27,0.47
2025-03-06,강원특별자치도,['대설'],0.32,0.67,0.01
2025-03-06,세종특별자치시,['수도'],0.6,0.38,0.02
2025-03-07,경기도,['화재'],0.31,0.35,0.34
2025-03-08,경기도,['수도'],0.31,0.18,0.51
2025-03-08,경상북도,['통신'],0.39,0.46,0.15
2025-03-08,서울특별시,['화재'],0.47,0.46,0.07
2025-03-08,인천광역시,['안개'],0.43,0.42,0.15
2025-03-09,전라남도,['화재'],0.26,0.38,0.36
2025-03-10, 부천시,['화재'],0.31,0.59,0.1
2025-03-10,경기도,"['산불', '미세먼지']",0.42,0.38,0.2
2025-03-10,부산광역시,['화재'],0.36,0.22,0.42
2025-03-10,서울특별시,['미세먼지'],0.31,0.16,0.53
2025-03-11,강원특별자치도,['산불'],0.42,0.34,0.24
2025-03-11,경기도,"['산불', '미세먼지']",0.39,0.4,0.21
2025-03-11,경상남도,"['산불', '화재']",0.43,0.31,0.26
2025-03-11,서울특별시,['교통사고'],0.5,0.13,0.37
2025-03-12,강원특별자치도,['산불'],0.57,0.38,0.05
2025-03-12,경상남도,['산불'],0.53,0.17,0.3
2025-03-12,인천광역시,['황사'],0.28,0.54,0.18
2025-03-12,전북특별자치도,['건조'],0.22,0.71,0.07
2025-03-13,강원특별자치도,['산불'],0.35,0.35,0.3
2025-03-13,경기도,"['안개', '화재']",0.6,0.14,0.26
2025-03-13,경상남도,['산불'],0.3,0.55,0.15
2025-03-13,부산광역시,['산불'],0.27,0.4,0.33
2025-03-13,인천광역시,['황사'],0.38,0.48,0.14
2025-03-13,전라남도,['산불'],0.36,0.44,0.2
2025-03-14,강원특별자치도,['대설'],0.22,0.33,0.45
2025-03-14,경기도,"['산불', '화재']",0.42,0.54,0.04
2025-03-14,경상북도,"['강풍', '산불']",0.29,0.37,0.34
2025-03-14,부산광역시,"['산불', '화재']",0.59,0.22,0.19
2025-03-14,인천광역시,['화재'],0.37,0.46,0.17
2025-03-14,전라남도,"['가축질병', '산불']",0.41,0.58,0.01
2025-03-14,충청북도,['산불'],0.58,0.24,0.18
2025-03-15,강원특별자치도,"['산불', '대설']",0.38,0.61,0.01
2025-03-15,경기도,['산불'],0.53,0.3,0.17
2025-03-15,경상북도,['풍랑'],0.35,0.41,0.24
2025-03-15,대구광역시,['화재'],0.55,0.19,0.26
2025-03-15,부산광역시,['교통사고'],0.58,0.39,0.03
2025-03-15,전라남도,"['가축질병', '강풍']",0.27,0.67,0.06
2025-03-15,제주특별자치도,"['강풍', '풍랑']",0.24,0.53,0.23
2025-03-15,충청북도,['화재'],0.44,0.3,0.26
2025-03-16,강원특별자치도,['대설'],0.53,0.35,0.12
2025-03-16,경기도,['대설'],0.51,0.44,0.05
2025-03-16,경상남도,"['강풍', '교통사고', '대설']",0.29,0.45,0.26
2025-03-16,경상북도,['풍랑'],0.31,0.65,0.04
2025-03-16,인천광역시,['산불'],0.27,0.68,0.05
2025-03-16,전라남도,"['가축질병', '강풍', '화재', '풍랑']",0.21,0.18,0.61
2025-03-16,제주특별자치도,"['강풍', '풍랑']",0.52,0.3,0.18
2025-03-17,강원특별자치도,['대설'],0.43,0.26,0.31
2025-03-17,경기도,"['한파', '화재', '대설']",0.39,0.51,0.1
2025-03-17,경상남도,"['강풍', '대설']",0.55,0.22,0.23
2025-03-17,경상북도,"['풍랑', '대설']",0.58,0.39,0.03
2025-03-17,광주광역시,['강풍'],0.22,0.37,0.41
2025-03-17,대구광역시,['대설'],0.5,0.44,0.06
2025-03-17,부산광역시,"['한파', '대설']",0.33,0.26,0.41
2025-03-17,울산광역시,['대설'],0.28,0.57,0.15
2025-03-17,인천광역시,"['화재', '대설']",0.57,0.23,0.2
2025-03-17,전라남도,"['가축질병', '강풍', '화재']",0.32,0.1,0.58
2025-03-17,전북특별자치도,['대설'],0.24,0.38,0.38
2025-03-17,충청남도,['대설'],0.54,0.2,0.26
2025-03-17,충청북도,['대설'],0.28,0.63,0.09
2025-03-18,강원특별자치도,"['풍랑', '대설']",0.42,0.55,0.03
2025-03-18,경기도,['대설'],0.35,0.19,0.46
2025-03-18,경상남도,"['강풍', '대설']",0.23,0.55,0.22
2025-03-18,경상북도,"['풍랑', '강풍', '대설']",0.48,0.14,0.38
2025-03-18,광주광역시,['대설'],0.53,0.29,0.18
2025-03-18,대구광역시,['화재'],0.56,0.3,0.14
2025-03-18,부산광역시,['대설'],0.42,0.19,0.39
2025-03-18,서울특별시,['대설'],0.22,0.14,0.64
2025-03-18,세종특별자치시,['대설'],0.54,0.36,0.1
2025-03-18,울산광역시,['대설'],0.28,0.37,0.35
2025-03-18,인천광역시,['대설'],0.37,0.45,0.18
2025-03-18,전라남도,"['대설', '가축질병', '교통사고', '강풍', '화재']",0.58,0.24,0.18
2025-03-18,전북특별자치도,"['풍랑', '강풍', '대설']",0.21,0.13,0.66
2025-03-18,제주특별자치도,['대설'],0.39,0.42,0.19
2025-03-18,충청남도,"['강풍', '대설']",0.49,0.45,0.06
2025-03-18,충청북도,['대설'],0.44,0.54,0.02
2025-03-19,경상북도,['대설'],0.31,0.45,0.24
2025-03-19,세종특별자치시,['대설'],0.33,0.51,0.16
2025-03-19,울산광역시,['교통통제'],0.4,0.59,0.01
2025-03-19,전라남도,"['한파', '가축질병']",0.57,0.11,0.32
2025-03-19,충청북도,['대설'],0.39,0.59,0.02
2025-03-20,경상남도,['산불'],0.55,0.16,0.29
2025-03-20,서울특별시,['화재'],0.52,0.24,0.24
2025-03-20,전라남도,"['가축질병', '산불']",0.32,0.29,0.39
2025-03-21,강원특별자치도,"['강풍', '산불']",0.4,0.42,0.18
2025-03-21,경기도,['화재'],0.55,0.41,0.04
2025-03-21,경상남도,['산불'],0.36,0.38,0.26
2025-03-21,대구광역시,['화재'],0.48,0.42,0.1
2025-03-21,전라남도,"['가축질병', '산불']",0.49,0.3,0.21
2025-03-22,강원특별자치도,"['산불', '가뭄']",0.46,0.11,0.43
2025-03-22,경기도,"['산불', '화재']",0.53,0.34,0.13
2025-03-22,경상남도,"['산불', '화재']",0.48,0.2,0.32
2025-03-22,경상북도,"['강풍', '산불', '가뭄']",0.41,0.21,0.38
2025-03-22,대구광역시,"['산불', '화재']",0.52,0.28,0.2
2025-03-22,부산광역시,"['산불', '화재']",0.42,0.5,0.08
2025-03-22,울산광역시,['산불'],0.57,0.34,0.09
2025-03-22,전라남도,"['가축질병', '산불']",0.37,0.23,0.4
2025-03-22,전북특별자치도,['산불'],0.59,0.28,0.13
2025-03-22,충청북도,['산불'],0.21,0.55,0.24
2025-03-23,강원특별자치도,['산불'],0.47,0.53,0.0
2025-03-23,경기도,"['산불', '교통사고', '화재']",0.26,0.44,0.3
2025-03-23,경상남도,['산불'],0.33,0.21,0.46
2025-03-23,경상북도,"['교통통제', '산불', '건조', '미세먼지']",0.33,0.38,0.29
2025-03-23,대구광역시,['산불'],0.23,0.43,0.34
2025-03-23,대전광역시,['산불'],0.33,0.33,0.34
2025-03-23,부산광역시,['산불'],0.34,0.41,0.25
2025-03-23,서울특별시,"['산불', '화재']",0.29,0.56,0.15
2025-03-23,세종특별자치시,['산불'],0.49,0.19,0.32
2025-03-23,인천광역시,['산불'],0.38,0.52,0.1
2025-03-23,전라남도,"['가축질병', '산불']",0.26,0.31,0.43
2025-03-23,전북특별자치도,['산불'],0.49,0.14,0.37
2025-03-23,제주특별자치도,['산불'],0.21,0.51,0.28
2025-03-23,충청남도,['산불'],0.29,0.65,0.06
2025-03-23,충청북도,['산불'],0.38,0.4,0.22
2025-03-24,강원특별자치도,"['산불', '전염병']",0.34,0.5,0.16
2025-03-24,경기도,['산불'],0.28,0.15,0.57
2025-03-24,경상남도,['산불'],0.44,0.48,0.08
2025-03-24,경상북도,"['산불', '건조', '미세먼지']",0.45,0.23,0.32
2025-03-24,대구광역시,['산불'],0.51,0.38,0.11
2025-03-24,부산광역시,['산불'],0.33,0.11,0.56
2025-03-24,서울특별시,['수도'],0.6,0.36,0.04
2025-03-24,세종특별자치시,['산불'],0.37,0.4,0.23
2025-03-24,울산광역시,['산불'],0.45,0.46,0.09
2025-03-24,인천광역시,"['산불', '화재']",0.5,0.46,0.04
2025-03-24,전라남도,"['가축질병', '산불']",0.49,0.48,0.03
2025-03-24,전북특별자치도,"['산불', '화재']",0.56,0.31,0.13
2025-03-24,제주특별자치도,"['산불', '화재']",0.4,0.18,0.42
2025-03-24,충청남도,['산불'],0.36,0.48,0.16
2025-03-24,충청북도,['산불'],0.56,0.2,0.24
2025-03-25,강원특별자치도,"['강풍', '산불', '가뭄']",0.22,0.6,0.18
2025-03-25,경기도,"['강풍', '산불', '화재']",0.56,0.36,0.08
2025-03-25,경상남도,"['산불', '미세먼지']",0.29,0.11,0.6
2025-03-25,경상북도,"['건조', '미세먼지', '강풍', '산불', '화재']",0.42,0.55,0.03
2025-03-25,광주광역시,['산불'],0.34,0.13,0.53
2025-03-25,대구광역시,"['강풍', '산불']",0.6,0.31,0.09
2025-03-25,대전광역시,"['강풍', '미세먼지']",0.34,0.13,0.53
2025-03-25,부산광역시,['산불'],0.48,0.14,0.38
2025-03-25,서울특별시,"['강풍', '산불']",0.52,0.21,0.27
2025-03-25,세종특별자치시,['산불'],0.59,0.25,0.16
2025-03-25,울산광역시,['산불'],0.45,0.36,0.19
2025-03-25,인천광역시,['산불'],0.39,0.26,0.35
2025-03-25,전라남도,"['가축질병', '강풍', '산불', '화재']",0.39,0.18,0.43
2025-03-25,전북특별자치도,"['황사', '산불', '강풍', '미세먼지']",0.3,0.33,0.37
2025-03-25,제주특별자치도,['산불'],0.4,0.21,0.39
2025-03-25,충청남도,"['강풍', '산불']",0.41,0.13,0.46
2025-03-25,충청북도,"['강풍', '산불']",0.52,0.14,0.34
2025-03-26,강원특별자치도,"['산불', '화재', '가뭄']",0.35,0.45,0.2
2025-03-26,경기도,"['산불', '화재']",0.54,0.46,-0.0
2025-03-26,경상남도,"['산불', '건조']",0.54,0.26,0.2
2025-03-26,경상북도,"['산불', '미세먼지']",0.23,0.12,0.65
2025-03-26,대구광역시,['산불'],0.55,0.41,0.04
2025-03-26,부산광역시,['산불'],0.27,0.67,0.06
2025-03-26,서울특별시,"['산불', '화재']",0.32,0.45,0.23
2025-03-26,세종특별자치시,['산불'],0.53,0.2,0.27
2025-03-26,울산광역시,['산불'],0.52,0.4,0.08
2025-03-26,인천광역시,"['산불', '화재']",0.53,0.45,0.02
2025-03-26,전라남도,"['가축질병', '산불']",0.57,0.4,0.03
